postcode,Average download speed (Mbit/s),District,County,TownCity
S80BP,102.2,SHEFFIELD,South Yorkshire,SHEFFIELD
S80BQ,64.3,SHEFFIELD,South Yorkshire,SHEFFIELD
S80BR,79.3,SHEFFIELD,South Yorkshire,SHEFFIELD
S80BS,40.9,SHEFFIELD,South Yorkshire,SHEFFIELD
S80BT,69,SHEFFIELD,South Yorkshire,SHEFFIELD
S80BU,86.3,SHEFFIELD,South Yorkshire,SHEFFIELD
S80BW,78.2,SHEFFIELD,South Yorkshire,SHEFFIELD
S80BX,60.5,SHEFFIELD,South Yorkshire,SHEFFIELD
S80BY,43.3,SHEFFIELD,South Yorkshire,SHEFFIELD
S80BZ,20.8,SHEFFIELD,South Yorkshire,SHEFFIELD
S80DA,75.2,SHEFFIELD,South Yorkshire,SHEFFIELD
S80DY,28.6,SHEFFIELD,South Yorkshire,SHEFFIELD
S80EA,57.2,SHEFFIELD,South Yorkshire,SHEFFIELD
S80EB,62.5,SHEFFIELD,South Yorkshire,SHEFFIELD
S80ED,61.1,SHEFFIELD,South Yorkshire,SHEFFIELD
S80EE,52.1,SHEFFIELD,South Yorkshire,SHEFFIELD
S80EF,77.3,SHEFFIELD,South Yorkshire,SHEFFIELD
S80EG,72.5,SHEFFIELD,South Yorkshire,SHEFFIELD
S80EH,60.1,SHEFFIELD,South Yorkshire,SHEFFIELD
S80EJ,75.5,SHEFFIELD,South Yorkshire,SHEFFIELD
S80EL,87.7,SHEFFIELD,South Yorkshire,SHEFFIELD
S80EP,101.5,SHEFFIELD,South Yorkshire,SHEFFIELD
S80EQ,101.4,SHEFFIELD,South Yorkshire,SHEFFIELD
S80ER,75.4,SHEFFIELD,South Yorkshire,SHEFFIELD
S80ES,83.1,SHEFFIELD,South Yorkshire,SHEFFIELD
S80ET,83.3,SHEFFIELD,South Yorkshire,SHEFFIELD
S80EU,50.9,SHEFFIELD,South Yorkshire,SHEFFIELD
S80EW,35.3,SHEFFIELD,South Yorkshire,SHEFFIELD
S80EX,52.9,SHEFFIELD,South Yorkshire,SHEFFIELD
S80EY,68.5,SHEFFIELD,South Yorkshire,SHEFFIELD
S80EZ,69.7,SHEFFIELD,South Yorkshire,SHEFFIELD
S80FA,42,SHEFFIELD,South Yorkshire,SHEFFIELD
S80GA,67.9,SHEFFIELD,South Yorkshire,SHEFFIELD
S80GB,48,SHEFFIELD,South Yorkshire,SHEFFIELD
S80GE,71.1,SHEFFIELD,South Yorkshire,SHEFFIELD
S80GF,76.9,SHEFFIELD,South Yorkshire,SHEFFIELD
S80GG,68.7,SHEFFIELD,South Yorkshire,SHEFFIELD
S80GH,62.7,SHEFFIELD,South Yorkshire,SHEFFIELD
S80GJ,40.8,SHEFFIELD,South Yorkshire,SHEFFIELD
S80GL,107,SHEFFIELD,South Yorkshire,SHEFFIELD
S80GN,75.3,SHEFFIELD,South Yorkshire,SHEFFIELD
S80GP,62.4,SHEFFIELD,South Yorkshire,SHEFFIELD
S80GQ,66.9,SHEFFIELD,South Yorkshire,SHEFFIELD
S80GR,66.2,SHEFFIELD,South Yorkshire,SHEFFIELD
S80GS,56.4,SHEFFIELD,South Yorkshire,SHEFFIELD
S80GU,59.5,SHEFFIELD,South Yorkshire,SHEFFIELD
S80GW,84.3,SHEFFIELD,South Yorkshire,SHEFFIELD
S80GX,66.3,SHEFFIELD,South Yorkshire,SHEFFIELD
S80GY,84,SHEFFIELD,South Yorkshire,SHEFFIELD
S80GZ,67.3,SHEFFIELD,South Yorkshire,SHEFFIELD
S80HA,65,SHEFFIELD,South Yorkshire,SHEFFIELD
S80HB,61.6,SHEFFIELD,South Yorkshire,SHEFFIELD
S80HE,101.6,SHEFFIELD,South Yorkshire,SHEFFIELD
S80HF,75,SHEFFIELD,South Yorkshire,SHEFFIELD
S80HH,75.9,SHEFFIELD,South Yorkshire,SHEFFIELD
S80HJ,84.7,SHEFFIELD,South Yorkshire,SHEFFIELD
S80HP,18.3,SHEFFIELD,South Yorkshire,SHEFFIELD
S80HR,17.6,SHEFFIELD,South Yorkshire,SHEFFIELD
S80HX,21,SHEFFIELD,South Yorkshire,SHEFFIELD
S80HY,19.7,SHEFFIELD,South Yorkshire,SHEFFIELD
S80JA,67.1,SHEFFIELD,South Yorkshire,SHEFFIELD
S80JD,61.1,SHEFFIELD,South Yorkshire,SHEFFIELD
S80JE,41.1,SHEFFIELD,South Yorkshire,SHEFFIELD
S80JF,47.7,SHEFFIELD,South Yorkshire,SHEFFIELD
S80JG,55.8,SHEFFIELD,South Yorkshire,SHEFFIELD
S80JH,54.2,SHEFFIELD,South Yorkshire,SHEFFIELD
S80JJ,49.2,SHEFFIELD,South Yorkshire,SHEFFIELD
S80JL,40.4,SHEFFIELD,South Yorkshire,SHEFFIELD
S80JN,64.3,SHEFFIELD,South Yorkshire,SHEFFIELD
S80JP,72.5,SHEFFIELD,South Yorkshire,SHEFFIELD
S80JQ,69.9,SHEFFIELD,South Yorkshire,SHEFFIELD
S80JR,90.3,SHEFFIELD,South Yorkshire,SHEFFIELD
S80JT,67.9,SHEFFIELD,South Yorkshire,SHEFFIELD
S80JX,65.5,SHEFFIELD,South Yorkshire,SHEFFIELD
S80LD,17.1,SHEFFIELD,South Yorkshire,SHEFFIELD
S80NA,59,SHEFFIELD,South Yorkshire,SHEFFIELD
S80NB,75.5,SHEFFIELD,South Yorkshire,SHEFFIELD
S80ND,62,SHEFFIELD,South Yorkshire,SHEFFIELD
S80NE,47.6,SHEFFIELD,South Yorkshire,SHEFFIELD
S80NF,88,SHEFFIELD,South Yorkshire,SHEFFIELD
S80NG,52.2,SHEFFIELD,South Yorkshire,SHEFFIELD
S80NH,49.5,SHEFFIELD,South Yorkshire,SHEFFIELD
S80NJ,58.7,SHEFFIELD,South Yorkshire,SHEFFIELD
S80NL,76.8,SHEFFIELD,South Yorkshire,SHEFFIELD
S80NN,76.2,SHEFFIELD,South Yorkshire,SHEFFIELD
S80NQ,72.5,SHEFFIELD,South Yorkshire,SHEFFIELD
S80NR,68,SHEFFIELD,South Yorkshire,SHEFFIELD
S80NS,72.6,SHEFFIELD,South Yorkshire,SHEFFIELD
S80NT,66.7,SHEFFIELD,South Yorkshire,SHEFFIELD
S80NW,54.2,SHEFFIELD,South Yorkshire,SHEFFIELD
S80NX,68.8,SHEFFIELD,South Yorkshire,SHEFFIELD
S80NY,69.6,SHEFFIELD,South Yorkshire,SHEFFIELD
S80NZ,80.1,SHEFFIELD,South Yorkshire,SHEFFIELD
S80PA,55.7,SHEFFIELD,South Yorkshire,SHEFFIELD
S80PB,14.2,SHEFFIELD,South Yorkshire,SHEFFIELD
S80PH,47.5,SHEFFIELD,South Yorkshire,SHEFFIELD
S80PJ,59.9,SHEFFIELD,South Yorkshire,SHEFFIELD
S80PL,59,SHEFFIELD,South Yorkshire,SHEFFIELD
S80PN,42.7,SHEFFIELD,South Yorkshire,SHEFFIELD
S80PP,66,SHEFFIELD,South Yorkshire,SHEFFIELD
S80PQ,41.5,SHEFFIELD,South Yorkshire,SHEFFIELD
S80PR,67.3,SHEFFIELD,South Yorkshire,SHEFFIELD
S80PS,67.2,SHEFFIELD,South Yorkshire,SHEFFIELD
S80PT,42.6,SHEFFIELD,South Yorkshire,SHEFFIELD
S80PW,21,SHEFFIELD,South Yorkshire,SHEFFIELD
S80RA,63.7,SHEFFIELD,South Yorkshire,SHEFFIELD
S80RB,51.4,SHEFFIELD,South Yorkshire,SHEFFIELD
S80RD,57.3,SHEFFIELD,South Yorkshire,SHEFFIELD
S80RE,55,SHEFFIELD,South Yorkshire,SHEFFIELD
S80RG,29,SHEFFIELD,South Yorkshire,SHEFFIELD
S80RH,30.2,SHEFFIELD,South Yorkshire,SHEFFIELD
S80RJ,30.4,SHEFFIELD,South Yorkshire,SHEFFIELD
S80RL,47.6,SHEFFIELD,South Yorkshire,SHEFFIELD
S80RN,54,SHEFFIELD,South Yorkshire,SHEFFIELD
S80RP,70.2,SHEFFIELD,South Yorkshire,SHEFFIELD
S80RS,62.7,SHEFFIELD,South Yorkshire,SHEFFIELD
S80RT,54.5,SHEFFIELD,South Yorkshire,SHEFFIELD
S80RU,104.2,SHEFFIELD,South Yorkshire,SHEFFIELD
S80RW,78.9,SHEFFIELD,South Yorkshire,SHEFFIELD
S80RX,71.3,SHEFFIELD,South Yorkshire,SHEFFIELD
S80RY,26,SHEFFIELD,South Yorkshire,SHEFFIELD
S80SA,40.6,SHEFFIELD,South Yorkshire,SHEFFIELD
S80SD,17.1,SHEFFIELD,South Yorkshire,SHEFFIELD
S80SE,31.8,SHEFFIELD,South Yorkshire,SHEFFIELD
S80SF,36.5,SHEFFIELD,South Yorkshire,SHEFFIELD
S80SP,29.8,SHEFFIELD,South Yorkshire,SHEFFIELD
S80SQ,48,SHEFFIELD,South Yorkshire,SHEFFIELD
S80SR,33.9,SHEFFIELD,South Yorkshire,SHEFFIELD
S80SS,40.5,SHEFFIELD,South Yorkshire,SHEFFIELD
S80SU,21.6,SHEFFIELD,South Yorkshire,SHEFFIELD
S80TB,47.6,SHEFFIELD,South Yorkshire,SHEFFIELD
S80UA,103.5,SHEFFIELD,South Yorkshire,SHEFFIELD
S80UJ,34.8,SHEFFIELD,South Yorkshire,SHEFFIELD
S80UL,46.9,SHEFFIELD,South Yorkshire,SHEFFIELD
S80UN,51.1,SHEFFIELD,South Yorkshire,SHEFFIELD
S80UP,66.2,SHEFFIELD,South Yorkshire,SHEFFIELD
S80UQ,56.9,SHEFFIELD,South Yorkshire,SHEFFIELD
S80UR,60,SHEFFIELD,South Yorkshire,SHEFFIELD
S80US,42.8,SHEFFIELD,South Yorkshire,SHEFFIELD
S80UT,44.2,SHEFFIELD,South Yorkshire,SHEFFIELD
S80UX,65.6,SHEFFIELD,South Yorkshire,SHEFFIELD
S80UY,37.2,SHEFFIELD,South Yorkshire,SHEFFIELD
S80XA,52.2,SHEFFIELD,South Yorkshire,SHEFFIELD
S80XJ,69.2,SHEFFIELD,South Yorkshire,SHEFFIELD
S80XQ,53.8,SHEFFIELD,South Yorkshire,SHEFFIELD
S80YB,22.6,SHEFFIELD,South Yorkshire,SHEFFIELD
S80YE,60.2,SHEFFIELD,South Yorkshire,SHEFFIELD
S80YF,48.7,SHEFFIELD,South Yorkshire,SHEFFIELD
S80YQ,20.3,SHEFFIELD,South Yorkshire,SHEFFIELD
S80YU,40.7,SHEFFIELD,South Yorkshire,SHEFFIELD
S80ZB,42.5,SHEFFIELD,South Yorkshire,SHEFFIELD
S80ZH,55.7,SHEFFIELD,South Yorkshire,SHEFFIELD
S80ZJ,22.7,SHEFFIELD,South Yorkshire,SHEFFIELD
S80ZL,45.3,SHEFFIELD,South Yorkshire,SHEFFIELD
S80ZN,54,SHEFFIELD,South Yorkshire,SHEFFIELD
S80ZQ,36.3,SHEFFIELD,South Yorkshire,SHEFFIELD
S80ZS,57.2,SHEFFIELD,South Yorkshire,SHEFFIELD
S80ZT,48.3,SHEFFIELD,South Yorkshire,SHEFFIELD
S80ZU,51.5,SHEFFIELD,South Yorkshire,SHEFFIELD
S80ZW,52.4,SHEFFIELD,South Yorkshire,SHEFFIELD
S80ZX,53.1,SHEFFIELD,South Yorkshire,SHEFFIELD
S80ZY,40.5,SHEFFIELD,South Yorkshire,SHEFFIELD
S80ZZ,51.5,SHEFFIELD,South Yorkshire,SHEFFIELD
S818AH,49.7,ROTHERHAM,South Yorkshire,WORKSOP
S818AW,14.5,ROTHERHAM,South Yorkshire,WORKSOP
S818BA,25.5,ROTHERHAM,South Yorkshire,WORKSOP
S818BB,3.8,ROTHERHAM,South Yorkshire,WORKSOP
S818BE,2.2,ROTHERHAM,South Yorkshire,WORKSOP
S818DD,16.1,ROTHERHAM,South Yorkshire,WORKSOP
S818DF,30.5,ROTHERHAM,South Yorkshire,WORKSOP
S818DG,11.3,ROTHERHAM,South Yorkshire,WORKSOP
S818DQ,5.1,ROTHERHAM,South Yorkshire,WORKSOP
S818JR,2.4,ROTHERHAM,South Yorkshire,WORKSOP
S818JT,2.3,ROTHERHAM,South Yorkshire,WORKSOP
S818JU,1.8,ROTHERHAM,South Yorkshire,WORKSOP
S818JW,4.6,ROTHERHAM,South Yorkshire,WORKSOP
S818JX,2.4,ROTHERHAM,South Yorkshire,WORKSOP
S818JY,2,ROTHERHAM,South Yorkshire,WORKSOP
S818LA,1.7,ROTHERHAM,South Yorkshire,WORKSOP
S818LJ,1.9,ROTHERHAM,South Yorkshire,WORKSOP
S818QA,35.9,ROTHERHAM,South Yorkshire,WORKSOP
S818QD,16.4,ROTHERHAM,South Yorkshire,WORKSOP
S818QF,27,ROTHERHAM,South Yorkshire,WORKSOP
S818QG,27.2,ROTHERHAM,South Yorkshire,WORKSOP
S818QH,25.9,ROTHERHAM,South Yorkshire,WORKSOP
S818QN,25.8,ROTHERHAM,South Yorkshire,WORKSOP
S818QP,32.4,ROTHERHAM,South Yorkshire,WORKSOP
S818QQ,26.7,ROTHERHAM,South Yorkshire,WORKSOP
S818QW,38.8,ROTHERHAM,South Yorkshire,WORKSOP
S818RB,33.4,ROTHERHAM,South Yorkshire,WORKSOP
S818RD,40.6,ROTHERHAM,South Yorkshire,WORKSOP
S818RL,39,ROTHERHAM,South Yorkshire,WORKSOP
S818RN,33.3,ROTHERHAM,South Yorkshire,WORKSOP
S818RP,24.2,ROTHERHAM,South Yorkshire,WORKSOP
S818RS,25,ROTHERHAM,South Yorkshire,WORKSOP
S818RU,22.9,ROTHERHAM,South Yorkshire,WORKSOP
S818RW,36.1,ROTHERHAM,South Yorkshire,WORKSOP
S818RX,20.8,ROTHERHAM,South Yorkshire,WORKSOP
S818RY,33.3,ROTHERHAM,South Yorkshire,WORKSOP
S818RZ,27.3,ROTHERHAM,South Yorkshire,WORKSOP
S818SA,25.3,ROTHERHAM,South Yorkshire,WORKSOP
S818SF,20.3,ROTHERHAM,South Yorkshire,WORKSOP
S818SG,32.3,ROTHERHAM,South Yorkshire,WORKSOP
S818SH,29.6,ROTHERHAM,South Yorkshire,WORKSOP
S818SL,51,ROTHERHAM,South Yorkshire,WORKSOP
S818SN,32.2,ROTHERHAM,South Yorkshire,WORKSOP
S818SP,41.1,ROTHERHAM,South Yorkshire,WORKSOP
S818SQ,36.2,ROTHERHAM,South Yorkshire,WORKSOP
S818SS,30.7,ROTHERHAM,South Yorkshire,WORKSOP
S87BA,31.1,SHEFFIELD,South Yorkshire,SHEFFIELD
S87BG,36,SHEFFIELD,South Yorkshire,SHEFFIELD
S87BH,25.7,SHEFFIELD,South Yorkshire,SHEFFIELD
S87BJ,27.5,SHEFFIELD,South Yorkshire,SHEFFIELD
S87BL,30.6,SHEFFIELD,South Yorkshire,SHEFFIELD
S87BP,18,SHEFFIELD,South Yorkshire,SHEFFIELD
S87BQ,16.3,SHEFFIELD,South Yorkshire,SHEFFIELD
S87BR,30.4,SHEFFIELD,South Yorkshire,SHEFFIELD
S87BT,25.8,SHEFFIELD,South Yorkshire,SHEFFIELD
S87BU,33.8,SHEFFIELD,South Yorkshire,SHEFFIELD
S87BW,16.2,SHEFFIELD,South Yorkshire,SHEFFIELD
S87BX,15.7,SHEFFIELD,South Yorkshire,SHEFFIELD
S87BY,13.5,SHEFFIELD,South Yorkshire,SHEFFIELD
S87BZ,14.9,SHEFFIELD,South Yorkshire,SHEFFIELD
S87DH,16.9,SHEFFIELD,South Yorkshire,SHEFFIELD
S87DJ,15.1,SHEFFIELD,South Yorkshire,SHEFFIELD
S87DL,17.5,SHEFFIELD,South Yorkshire,SHEFFIELD
S87DN,16,SHEFFIELD,South Yorkshire,SHEFFIELD
S87DP,28.2,SHEFFIELD,South Yorkshire,SHEFFIELD
S87DQ,39.7,SHEFFIELD,South Yorkshire,SHEFFIELD
S87DR,35.8,SHEFFIELD,South Yorkshire,SHEFFIELD
S87DS,37,SHEFFIELD,South Yorkshire,SHEFFIELD
S87DT,28.3,SHEFFIELD,South Yorkshire,SHEFFIELD
S87DU,32.8,SHEFFIELD,South Yorkshire,SHEFFIELD
S87DW,27.2,SHEFFIELD,South Yorkshire,SHEFFIELD
S87DX,35.6,SHEFFIELD,South Yorkshire,SHEFFIELD
S87DY,22,SHEFFIELD,South Yorkshire,SHEFFIELD
S87DZ,26.4,SHEFFIELD,South Yorkshire,SHEFFIELD
S87EA,30.1,SHEFFIELD,South Yorkshire,SHEFFIELD
S87EB,30.4,SHEFFIELD,South Yorkshire,SHEFFIELD
S87ED,28.5,SHEFFIELD,South Yorkshire,SHEFFIELD
S87FA,17,SHEFFIELD,South Yorkshire,SHEFFIELD
S87FB,16.8,SHEFFIELD,South Yorkshire,SHEFFIELD
S87FD,15,SHEFFIELD,South Yorkshire,SHEFFIELD
S87FE,14.9,SHEFFIELD,South Yorkshire,SHEFFIELD
S87FG,13.7,SHEFFIELD,South Yorkshire,SHEFFIELD
S87FH,19.1,SHEFFIELD,South Yorkshire,SHEFFIELD
S87FJ,17.4,SHEFFIELD,South Yorkshire,SHEFFIELD
S87FP,15.1,SHEFFIELD,South Yorkshire,SHEFFIELD
S87FQ,17.4,SHEFFIELD,South Yorkshire,SHEFFIELD
S87FR,17,SHEFFIELD,South Yorkshire,SHEFFIELD
S87FS,17.1,SHEFFIELD,South Yorkshire,SHEFFIELD
S87FU,17.5,SHEFFIELD,South Yorkshire,SHEFFIELD
S87FW,38.1,SHEFFIELD,South Yorkshire,SHEFFIELD
S87FY,31.6,SHEFFIELD,South Yorkshire,SHEFFIELD
S87FZ,30.5,SHEFFIELD,South Yorkshire,SHEFFIELD
S87GA,30.7,SHEFFIELD,South Yorkshire,SHEFFIELD
S87GD,31.9,SHEFFIELD,South Yorkshire,SHEFFIELD
S87GE,31.5,SHEFFIELD,South Yorkshire,SHEFFIELD
S87GF,25,SHEFFIELD,South Yorkshire,SHEFFIELD
S87GH,32.6,SHEFFIELD,South Yorkshire,SHEFFIELD
S87GL,29.5,SHEFFIELD,South Yorkshire,SHEFFIELD
S87GN,47.7,SHEFFIELD,South Yorkshire,SHEFFIELD
S87GP,31.7,SHEFFIELD,South Yorkshire,SHEFFIELD
S87GQ,41.5,SHEFFIELD,South Yorkshire,SHEFFIELD
S87GR,33.9,SHEFFIELD,South Yorkshire,SHEFFIELD
S87GS,29.4,SHEFFIELD,South Yorkshire,SHEFFIELD
S87GT,25.9,SHEFFIELD,South Yorkshire,SHEFFIELD
S87HB,27.4,SHEFFIELD,South Yorkshire,SHEFFIELD
S87HD,30.4,SHEFFIELD,South Yorkshire,SHEFFIELD
S87HE,40.4,SHEFFIELD,South Yorkshire,SHEFFIELD
S87HF,31.2,SHEFFIELD,South Yorkshire,SHEFFIELD
S87HG,41.9,SHEFFIELD,South Yorkshire,SHEFFIELD
S87HH,34.1,SHEFFIELD,South Yorkshire,SHEFFIELD
S87HJ,26.1,SHEFFIELD,South Yorkshire,SHEFFIELD
S87HL,25.4,SHEFFIELD,South Yorkshire,SHEFFIELD
S87HN,37.2,SHEFFIELD,South Yorkshire,SHEFFIELD
S87HP,26.8,SHEFFIELD,South Yorkshire,SHEFFIELD
S87HQ,41.1,SHEFFIELD,South Yorkshire,SHEFFIELD
S87HR,28.6,SHEFFIELD,South Yorkshire,SHEFFIELD
S87HT,35.6,SHEFFIELD,South Yorkshire,SHEFFIELD
S87HU,23.7,SHEFFIELD,South Yorkshire,SHEFFIELD
S87HW,20.6,SHEFFIELD,South Yorkshire,SHEFFIELD
S87HX,37.9,SHEFFIELD,South Yorkshire,SHEFFIELD
S87JA,27.7,SHEFFIELD,South Yorkshire,SHEFFIELD
S87JB,45.1,SHEFFIELD,South Yorkshire,SHEFFIELD
S87JD,42.5,SHEFFIELD,South Yorkshire,SHEFFIELD
S87JF,33,SHEFFIELD,South Yorkshire,SHEFFIELD
S87JL,31.7,SHEFFIELD,South Yorkshire,SHEFFIELD
S87JN,28.9,SHEFFIELD,South Yorkshire,SHEFFIELD
S87JR,26.4,SHEFFIELD,South Yorkshire,SHEFFIELD
S87LB,32,SHEFFIELD,South Yorkshire,SHEFFIELD
S87LD,20.9,SHEFFIELD,South Yorkshire,SHEFFIELD
S87LE,28.7,SHEFFIELD,South Yorkshire,SHEFFIELD
S87LF,36.1,SHEFFIELD,South Yorkshire,SHEFFIELD
S87LG,35.8,SHEFFIELD,South Yorkshire,SHEFFIELD
S87LH,29.4,SHEFFIELD,South Yorkshire,SHEFFIELD
S87LL,26.3,SHEFFIELD,South Yorkshire,SHEFFIELD
S87LN,25.4,SHEFFIELD,South Yorkshire,SHEFFIELD
S87LP,38.8,SHEFFIELD,South Yorkshire,SHEFFIELD
S87LQ,25.1,SHEFFIELD,South Yorkshire,SHEFFIELD
S87LR,26.8,SHEFFIELD,South Yorkshire,SHEFFIELD
S87LS,26.1,SHEFFIELD,South Yorkshire,SHEFFIELD
S87LT,28.9,SHEFFIELD,South Yorkshire,SHEFFIELD
S87NA,20.2,SHEFFIELD,South Yorkshire,SHEFFIELD
S87NB,38.9,SHEFFIELD,South Yorkshire,SHEFFIELD
S87ND,33.2,SHEFFIELD,South Yorkshire,SHEFFIELD
S87NE,18.8,SHEFFIELD,South Yorkshire,SHEFFIELD
S87NF,21.8,SHEFFIELD,South Yorkshire,SHEFFIELD
S87NG,22.4,SHEFFIELD,South Yorkshire,SHEFFIELD
S87NH,16.3,SHEFFIELD,South Yorkshire,SHEFFIELD
S87NJ,18.2,SHEFFIELD,South Yorkshire,SHEFFIELD
S87NL,21.8,SHEFFIELD,South Yorkshire,SHEFFIELD
S87NN,26.1,SHEFFIELD,South Yorkshire,SHEFFIELD
S87NT,27.1,SHEFFIELD,South Yorkshire,SHEFFIELD
S87NU,21.2,SHEFFIELD,South Yorkshire,SHEFFIELD
S87NW,22.8,SHEFFIELD,South Yorkshire,SHEFFIELD
S87NX,22.4,SHEFFIELD,South Yorkshire,SHEFFIELD
S87NY,26.6,SHEFFIELD,South Yorkshire,SHEFFIELD
S87PD,29.9,SHEFFIELD,South Yorkshire,SHEFFIELD
S87PE,36,SHEFFIELD,South Yorkshire,SHEFFIELD
S87PH,27,SHEFFIELD,South Yorkshire,SHEFFIELD
S87PL,27.9,SHEFFIELD,South Yorkshire,SHEFFIELD
S87PP,20,SHEFFIELD,South Yorkshire,SHEFFIELD
S87PQ,45.7,SHEFFIELD,South Yorkshire,SHEFFIELD
S87PR,20.8,SHEFFIELD,South Yorkshire,SHEFFIELD
S87PS,31.1,SHEFFIELD,South Yorkshire,SHEFFIELD
S87PT,26.7,SHEFFIELD,South Yorkshire,SHEFFIELD
S87QX,17.8,SHEFFIELD,South Yorkshire,SHEFFIELD
S87QY,12.6,SHEFFIELD,South Yorkshire,SHEFFIELD
S87RA,17.4,SHEFFIELD,South Yorkshire,SHEFFIELD
S87RB,15.5,SHEFFIELD,South Yorkshire,SHEFFIELD
S87RD,16.8,SHEFFIELD,South Yorkshire,SHEFFIELD
S87RE,18.1,SHEFFIELD,South Yorkshire,SHEFFIELD
S87RF,16.5,SHEFFIELD,South Yorkshire,SHEFFIELD
S87RG,17.9,SHEFFIELD,South Yorkshire,SHEFFIELD
S87RH,17.4,SHEFFIELD,South Yorkshire,SHEFFIELD
S87RJ,14.4,SHEFFIELD,South Yorkshire,SHEFFIELD
S87RL,18.2,SHEFFIELD,South Yorkshire,SHEFFIELD
S87RN,20.2,SHEFFIELD,South Yorkshire,SHEFFIELD
S87RP,18.6,SHEFFIELD,South Yorkshire,SHEFFIELD
S87RQ,14.5,SHEFFIELD,South Yorkshire,SHEFFIELD
S87RR,20.9,SHEFFIELD,South Yorkshire,SHEFFIELD
S87RS,17.2,SHEFFIELD,South Yorkshire,SHEFFIELD
S87RT,15.9,SHEFFIELD,South Yorkshire,SHEFFIELD
S87RU,20.2,SHEFFIELD,South Yorkshire,SHEFFIELD
S87RW,22.4,SHEFFIELD,South Yorkshire,SHEFFIELD
S87RX,16.7,SHEFFIELD,South Yorkshire,SHEFFIELD
S87RY,22.7,SHEFFIELD,South Yorkshire,SHEFFIELD
S87RZ,21.3,SHEFFIELD,South Yorkshire,SHEFFIELD
S87SA,21.1,SHEFFIELD,South Yorkshire,SHEFFIELD
S87SB,20.6,SHEFFIELD,South Yorkshire,SHEFFIELD
S87SD,16.3,SHEFFIELD,South Yorkshire,SHEFFIELD
S87SE,25.4,SHEFFIELD,South Yorkshire,SHEFFIELD
S87SF,28.3,SHEFFIELD,South Yorkshire,SHEFFIELD
S87SG,26.6,SHEFFIELD,South Yorkshire,SHEFFIELD
S87SH,36.7,SHEFFIELD,South Yorkshire,SHEFFIELD
S87SJ,31.2,SHEFFIELD,South Yorkshire,SHEFFIELD
S87SL,10.1,SHEFFIELD,South Yorkshire,SHEFFIELD
S87TA,25.3,SHEFFIELD,South Yorkshire,SHEFFIELD
S87TB,36.3,SHEFFIELD,South Yorkshire,SHEFFIELD
S87TE,38.9,SHEFFIELD,South Yorkshire,SHEFFIELD
S87TF,20.1,SHEFFIELD,South Yorkshire,SHEFFIELD
S87TG,35.8,SHEFFIELD,South Yorkshire,SHEFFIELD
S87TJ,15,SHEFFIELD,South Yorkshire,SHEFFIELD
S87TL,25.7,SHEFFIELD,South Yorkshire,SHEFFIELD
S87TN,33.2,SHEFFIELD,South Yorkshire,SHEFFIELD
S87TP,34.6,SHEFFIELD,South Yorkshire,SHEFFIELD
S87TQ,46.1,SHEFFIELD,South Yorkshire,SHEFFIELD
S87TR,28.4,SHEFFIELD,South Yorkshire,SHEFFIELD
S87TS,22.5,SHEFFIELD,South Yorkshire,SHEFFIELD
S87TT,27.4,SHEFFIELD,South Yorkshire,SHEFFIELD
S87TY,33.8,SHEFFIELD,South Yorkshire,SHEFFIELD
S87UB,33,SHEFFIELD,South Yorkshire,SHEFFIELD
S87UD,38.5,SHEFFIELD,South Yorkshire,SHEFFIELD
S87UE,30.4,SHEFFIELD,South Yorkshire,SHEFFIELD
S87UF,35,SHEFFIELD,South Yorkshire,SHEFFIELD
S87UG,34.9,SHEFFIELD,South Yorkshire,SHEFFIELD
S87UH,22.6,SHEFFIELD,South Yorkshire,SHEFFIELD
S87UJ,12.8,SHEFFIELD,South Yorkshire,SHEFFIELD
S87UN,25.1,SHEFFIELD,South Yorkshire,SHEFFIELD
S87UP,12.5,SHEFFIELD,South Yorkshire,SHEFFIELD
S87UQ,12.7,SHEFFIELD,South Yorkshire,SHEFFIELD
S87UT,15.7,SHEFFIELD,South Yorkshire,SHEFFIELD
S87UU,19,SHEFFIELD,South Yorkshire,SHEFFIELD
S88AB,34.7,SHEFFIELD,South Yorkshire,SHEFFIELD
S88AD,45.7,SHEFFIELD,South Yorkshire,SHEFFIELD
S88AE,62.4,SHEFFIELD,South Yorkshire,SHEFFIELD
S88AL,33.8,SHEFFIELD,South Yorkshire,SHEFFIELD
S88AN,25.8,SHEFFIELD,South Yorkshire,SHEFFIELD
S88AP,25.9,SHEFFIELD,South Yorkshire,SHEFFIELD
S88AQ,24.5,SHEFFIELD,South Yorkshire,SHEFFIELD
S88AR,25.7,SHEFFIELD,South Yorkshire,SHEFFIELD
S88AS,28.2,SHEFFIELD,South Yorkshire,SHEFFIELD
S88AT,21.9,SHEFFIELD,South Yorkshire,SHEFFIELD
S88AU,20,SHEFFIELD,South Yorkshire,SHEFFIELD
S88AW,25.7,SHEFFIELD,South Yorkshire,SHEFFIELD
S88BL,28.1,SHEFFIELD,South Yorkshire,SHEFFIELD
S88BN,17.7,SHEFFIELD,South Yorkshire,SHEFFIELD
S88BP,24.6,SHEFFIELD,South Yorkshire,SHEFFIELD
S88BX,19.6,SHEFFIELD,South Yorkshire,SHEFFIELD
S88DA,23.5,SHEFFIELD,South Yorkshire,SHEFFIELD
S88DB,29.4,SHEFFIELD,South Yorkshire,SHEFFIELD
