postcode,SFBB availability (% premises),UFBB availability (% premises),FTTP availability (% premises),District,County,TownCity
S25EB,19.6,80.4,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25ED,100,0,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25EF,100,0,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25EG,100,0,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25EH,100,0,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25EJ,100,0,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25EL,100,0,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25EP,100,0,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25EQ,100,0,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25ER,100,0,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25EU,100,0,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25EW,100,0,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25EY,100,0,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25EZ,100,0,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25FA,100,0,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25FB,100,0,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25FD,100,0,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25FE,100,0,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25FF,100,0,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25FH,100,0,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25FJ,100,0,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25FN,100,0,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25FQ,100,0,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25FR,100,0,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25FS,100,0,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25FT,100,0,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25FU,100,0,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25FW,100,0,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25FX,100,0,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25FY,100,0,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25GA,100,0,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25GD,100,0,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25GE,100,0,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25GF,100,0,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25GG,100,0,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25HA,100,0,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25HB,100,0,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25HE,78.1,21.9,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25HF,100,0,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25HG,90.2,9.8,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25HJ,72.4,27.6,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25HL,45.5,54.5,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25HN,100,0,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25HP,89.5,10.5,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25HQ,100,0,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25JH,100,0,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25JJ,100,0,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25JY,14.3,85.7,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25LW,100,0,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25LY,100,0,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25LZ,71,29,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25PB,75,25,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25PD,56.5,43.5,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25PE,26.3,73.7,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25PN,100,0,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25PR,16.7,83.3,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25PX,100,0,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25QE,100,0,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25QL,100,0,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25QN,100,0,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25QP,96.6,3.4,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25QQ,48.4,51.6,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25QR,100,0,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25QS,100,0,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25QU,100,0,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25QW,100,0,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25QY,9.7,0,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25SY,0,100,2.2,SHEFFIELD,South Yorkshire,SHEFFIELD
S25TF,0,100,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25TG,0,100,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S25TL,0,100,0,SHEFFIELD,South Yorkshire,SHEFFIELD
S261DJ,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S261DL,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S261HA,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S261HB,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S261HE,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S261HF,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S261HG,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S261HH,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S261HJ,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S261HL,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S261HP,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S261HR,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S261HT,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S261HU,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S261HW,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S261HX,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S261HY,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S261HZ,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S261JA,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S261JB,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S261JD,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S261JE,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S261JF,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S261JG,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S261JH,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S261JL,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S261JN,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S261JS,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S261JT,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S261JU,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S261JX,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262AA,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262AB,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262AD,35,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262AF,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262AG,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262AJ,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262AN,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262AQ,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262AR,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262AT,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262AU,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262AW,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262AX,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262BA,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262BB,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262BE,69.6,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262BG,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262BH,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262BL,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262BN,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262BP,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262BQ,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262BR,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262BT,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262BU,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262BW,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262BX,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262BY,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262DA,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262DB,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262DD,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262DE,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262DF,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262DG,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262DH,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262DJ,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262DN,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262DP,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262DQ,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262DR,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262DT,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262DU,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262DW,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262DY,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262DZ,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262EB,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262EE,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262EH,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262EJ,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262EL,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262EP,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262EQ,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262ER,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262ES,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262ET,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262EU,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262EW,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262FA,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262FB,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262FD,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262FF,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262FG,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262FJ,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262FL,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262FN,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262FP,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262FQ,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262FR,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262FS,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262FT,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262FU,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262GA,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262GD,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262GE,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262GG,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262GH,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262GJ,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262GL,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262GN,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262GP,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262GQ,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262GR,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262GS,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262GT,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262GU,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262GW,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262GX,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S262GY,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S263RA,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S263RB,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S263RE,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S263RG,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S263RH,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S263RJ,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S263RT,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S263RW,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S263RX,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S263RZ,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S263SA,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S263UB,36.4,63.6,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S263UF,8.2,91.8,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S263US,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S263UZ,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S263XB,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S263XD,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S263XE,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S263XF,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S263XH,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S263XJ,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S263XN,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S263XP,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S263XQ,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S263XR,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S263XS,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S263XU,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S263XW,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S263XX,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S263XY,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S263XZ,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S263YD,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S263YE,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S263YF,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S263YG,75,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S263YJ,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S263YL,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S263YN,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264NA,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264ND,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264NE,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264NF,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264NG,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264NH,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264NJ,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264NN,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264NQ,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264NR,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264NS,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264NU,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264NW,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264NY,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264NZ,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264PA,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264QA,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264QD,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264QE,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264RA,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264RD,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264RL,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264RP,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264RR,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264RY,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264RZ,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264SA,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264SB,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264SD,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264SG,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264SH,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264SJ,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264SL,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264SN,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264SQ,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264SS,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264SU,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264SW,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264SX,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264SY,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264SZ,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264TA,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264TB,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264TD,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264TF,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264TG,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264TH,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264TJ,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264TL,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264TN,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264TP,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264TQ,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264TR,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264TS,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264TT,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264TU,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264TW,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264TX,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264TY,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264UA,0,100,5,ROTHERHAM,South Yorkshire,SHEFFIELD
S264UB,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264UD,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264UE,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264UH,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264UJ,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264UL,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264UN,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264UP,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264UQ,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264UR,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264US,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264UT,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264UU,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264UW,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264UX,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264UY,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264WA,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264WB,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264WD,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264WE,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264WF,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264WG,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264WH,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264WL,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264WN,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S264XA,0,100,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S265LB,0,100,100,ROTHERHAM,South Yorkshire,SHEFFIELD
S265LE,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S265LL,0,100,100,ROTHERHAM,South Yorkshire,SHEFFIELD
S265LN,97.7,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S265LP,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S265LQ,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S265LX,0,100,100,ROTHERHAM,South Yorkshire,SHEFFIELD
S265LZ,0,100,100,ROTHERHAM,South Yorkshire,SHEFFIELD
S265NA,0,100,100,ROTHERHAM,South Yorkshire,SHEFFIELD
S265NS,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S265NT,97.8,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S265NU,0,100,100,ROTHERHAM,South Yorkshire,SHEFFIELD
S265NX,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S265NY,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S265PA,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S265PD,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S265PL,35.3,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S265PP,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S265PQ,5,67.5,67.5,ROTHERHAM,South Yorkshire,SHEFFIELD
S265PT,38.5,61.5,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S265PU,30.3,69.7,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S265PZ,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S265QA,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S265QB,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S265QE,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S265QG,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S265QJ,30,70,70,ROTHERHAM,South Yorkshire,SHEFFIELD
S265QL,0,100,100,ROTHERHAM,South Yorkshire,SHEFFIELD
S265QN,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S265QP,78.6,21.4,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S265QR,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S265QS,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S265QT,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S265QU,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S265RB,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S265RD,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S265RE,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S265RF,97.7,2.3,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S265RG,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S265RR,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S265RS,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S265RT,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S265RU,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S265RW,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S265SA,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S265UA,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S266LD,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S266LG,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S266LJ,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S266LN,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S266LR,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S266LU,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S266LW,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S266NA,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S266ND,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S266NE,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S266NF,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S266NG,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
S266NL,100,0,0,ROTHERHAM,South Yorkshire,SHEFFIELD
